id,element_id,element_type,country,unit_type,reason,keywords,details,timestamp,url,lat,lon
node/11255050951,11255050951,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.168877,https://www.openstreetmap.org/node/11255050951,2.5754442,36.759456
node/11255050952,11255050952,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.168893,https://www.openstreetmap.org/node/11255050952,2.5761373,36.7596457
node/11255050953,11255050953,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.168911,https://www.openstreetmap.org/node/11255050953,2.5768386,36.7598246
node/11255050954,11255050954,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.168927,https://www.openstreetmap.org/node/11255050954,2.577529,36.7600089
node/11255050955,11255050955,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.168943,https://www.openstreetmap.org/node/11255050955,2.578214,36.7602203
node/11255050956,11255050956,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.168958,https://www.openstreetmap.org/node/11255050956,2.5788882,36.7604127
node/11255050957,11255050957,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.168974,https://www.openstreetmap.org/node/11255050957,2.5795813,36.7605889
node/11255050958,11255050958,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.168990,https://www.openstreetmap.org/node/11255050958,2.5802691,36.7607894
node/11255050959,11255050959,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.169011,https://www.openstreetmap.org/node/11255050959,2.5809649,36.760971
way/623440570,623440570,way,Kenya,plant,Missing output tag,none,"tags: {'addr:city': 'Marsabit', 'addr:street': 'Marsabit-Moyale road', 'landuse': 'industrial', 'name': 'Marsabit', 'plant:source': 'diesel', 'power': 'plant'}",2026-07-01 01:12:19.178409,https://www.openstreetmap.org/way/623440570,2.332006253037704,37.98590699489709
way/753235590,753235590,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.179843,https://www.openstreetmap.org/way/753235590,-0.8670784798410484,36.27164981913711
way/808553626,808553626,way,Kenya,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:12:19.180019,https://www.openstreetmap.org/way/808553626,-1.349003750832788,36.702243355812946
way/1204267825,1204267825,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.184402,https://www.openstreetmap.org/way/1204267825,3.740312762932108,34.81367556646913
way/1335970357,1335970357,way,Kenya,plant,Missing source tag,none,"tags: {'landuse': 'industrial', 'power': 'plant'}",2026-07-01 01:12:19.187514,https://www.openstreetmap.org/way/1335970357,-0.40728021635044004,36.99396392995988
way/1369665610,1369665610,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.187709,https://www.openstreetmap.org/way/1369665610,2.820482253473167,40.92171645080307
way/1369683259,1369683259,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.187894,https://www.openstreetmap.org/way/1369683259,3.5507409652571957,40.87412312141994
way/1395060855,1395060855,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.188069,https://www.openstreetmap.org/way/1395060855,0.25459166779319925,35.08194441998704
way/1395060856,1395060856,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.188292,https://www.openstreetmap.org/way/1395060856,0.25818603312196714,35.08304050782815
way/1395074730,1395074730,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.188470,https://www.openstreetmap.org/way/1395074730,-1.13981824491758,36.922769085650614
way/1395074731,1395074731,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.188712,https://www.openstreetmap.org/way/1395074731,-1.1391474710637897,36.92289905546568
way/1409736972,1409736972,way,Kenya,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:12:19.189003,https://www.openstreetmap.org/way/1409736972,-3.9241508659314612,39.52996790949104
way/1422787168,1422787168,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.189305,https://www.openstreetmap.org/way/1422787168,0.06817623435246623,35.74590536120089
way/1424432979,1424432979,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.189482,https://www.openstreetmap.org/way/1424432979,-0.1966314693427364,36.83087560824961
way/1424433491,1424433491,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.189656,https://www.openstreetmap.org/way/1424433491,-3.9124059463098018,39.768208187213226
way/1424433639,1424433639,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.189861,https://www.openstreetmap.org/way/1424433639,-0.5439098650194722,35.048269439680695
way/1424434508,1424434508,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.190125,https://www.openstreetmap.org/way/1424434508,-3.989265123074672,39.72832136088635
way/1424434509,1424434509,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.190309,https://www.openstreetmap.org/way/1424434509,-3.9824476513152502,39.72923873343834
way/1424434522,1424434522,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.190482,https://www.openstreetmap.org/way/1424434522,-3.9262599883633573,39.75678586498411
way/1424434537,1424434537,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.190723,https://www.openstreetmap.org/way/1424434537,-4.021923147671412,39.71877543665523
way/1424434698,1424434698,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.190916,https://www.openstreetmap.org/way/1424434698,0.15502747655055063,34.92804333050099
way/1424434858,1424434858,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.191136,https://www.openstreetmap.org/way/1424434858,-3.9189053057893166,39.581093844371914
way/1424434944,1424434944,way,Kenya,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:12:19.191360,https://www.openstreetmap.org/way/1424434944,-0.6653208715877035,36.40126355877698
way/1424444955,1424444955,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.191523,https://www.openstreetmap.org/way/1424444955,-1.1149353000090072,36.9092155608735
way/1424445067,1424445067,way,Kenya,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:12:19.191718,https://www.openstreetmap.org/way/1424445067,-0.4335199442577329,35.26433936046643
way/1424445339,1424445339,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.191922,https://www.openstreetmap.org/way/1424445339,-3.0355903175975425,40.139057069677676
way/1424445691,1424445691,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.192381,https://www.openstreetmap.org/way/1424445691,-0.23196322079225426,35.879219197309645
way/1426603147,1426603147,way,Kenya,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:12:19.192644,https://www.openstreetmap.org/way/1426603147,-0.48240280993884027,35.22353263350587
way/1426610903,1426610903,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.192852,https://www.openstreetmap.org/way/1426610903,2.8213909378123927,40.922121675412946
way/1426610905,1426610905,way,Kenya,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:12:19.193032,https://www.openstreetmap.org/way/1426610905,-0.3745952090485137,35.322889512408715
way/1431984217,1431984217,way,Kenya,plant,Capacity regex no match,322kW,Tag 'plant:output:electricity' has value '322kW' which could not be parsed,2026-07-01 01:12:19.193201,https://www.openstreetmap.org/way/1431984217,-2.9059440467612525,38.06242020874949
way/1473012259,1473012259,way,Kenya,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:12:19.193377,https://www.openstreetmap.org/way/1473012259,3.838353746586825,39.869771571223524
way/1497614688,1497614688,way,Kenya,plant,Capacity regex no match,69 kW,Tag 'plant:output:electricity' has value '69 kW' which could not be parsed,2026-07-01 01:12:19.193553,https://www.openstreetmap.org/way/1497614688,-0.6573770499999999,36.47256660000001
node/5842066855,5842066855,node,Mauritius,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:19:36.461886,https://www.openstreetmap.org/node/5842066855,-20.1359911,57.7269115
node/5842066854,5842066854,node,Mauritius,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:19:36.461915,https://www.openstreetmap.org/node/5842066854,-20.1353288,57.7275458
node/5842066853,5842066853,node,Mauritius,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:19:36.461936,https://www.openstreetmap.org/node/5842066853,-20.1344612,57.7283518
node/5842066852,5842066852,node,Mauritius,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:19:36.461956,https://www.openstreetmap.org/node/5842066852,-20.1337511,57.7290089
node/5842066851,5842066851,node,Mauritius,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:19:36.461975,https://www.openstreetmap.org/node/5842066851,-20.1330611,57.7296795
node/5842066850,5842066850,node,Mauritius,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:19:36.461994,https://www.openstreetmap.org/node/5842066850,-20.1323559,57.7303286
node/5842066849,5842066849,node,Mauritius,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:19:36.462012,https://www.openstreetmap.org/node/5842066849,-20.1316571,57.7309978
node/5842066848,5842066848,node,Mauritius,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:19:36.462031,https://www.openstreetmap.org/node/5842066848,-20.130962,57.731659
node/5842066847,5842066847,node,Mauritius,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:19:36.462049,https://www.openstreetmap.org/node/5842066847,-20.1302544,57.7323161
node/5842066846,5842066846,node,Mauritius,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:19:36.462068,https://www.openstreetmap.org/node/5842066846,-20.1295203,57.7328619
node/5842066856,5842066856,node,Mauritius,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:19:36.462088,https://www.openstreetmap.org/node/5842066856,-20.1366572,57.7262798
node/6802555683,6802555683,node,Mauritius,generator,Capacity regex no match,275 kW,Tag 'generator:output:electricity' has value '275 kW' which could not be parsed,2026-07-01 01:19:36.462825,https://www.openstreetmap.org/node/6802555683,-19.6837429,63.480282
node/6802555682,6802555682,node,Mauritius,generator,Capacity regex no match,275 kW,Tag 'generator:output:electricity' has value '275 kW' which could not be parsed,2026-07-01 01:19:36.462851,https://www.openstreetmap.org/node/6802555682,-19.6844512,63.4800481
node/6802555681,6802555681,node,Mauritius,generator,Capacity regex no match,275 kW,Tag 'generator:output:electricity' has value '275 kW' which could not be parsed,2026-07-01 01:19:36.462872,https://www.openstreetmap.org/node/6802555681,-19.6852721,63.4799883
node/6802555680,6802555680,node,Mauritius,generator,Capacity regex no match,275 kW,Tag 'generator:output:electricity' has value '275 kW' which could not be parsed,2026-07-01 01:19:36.462890,https://www.openstreetmap.org/node/6802555680,-19.6830611,63.4805716
way/413978454,413978454,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.465360,https://www.openstreetmap.org/way/413978454,-20.473804314836087,57.62867905499971
way/674565864,674565864,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.465553,https://www.openstreetmap.org/way/674565864,-20.034911686621147,57.558277580682386
way/884709672,884709672,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.465791,https://www.openstreetmap.org/way/884709672,-20.18525341247332,57.45049736039095
way/1174290502,1174290502,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.469461,https://www.openstreetmap.org/way/1174290502,-20.078668016225606,57.534608558903265
way/1174290503,1174290503,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.469627,https://www.openstreetmap.org/way/1174290503,-20.0769140983,57.537629796002975
way/1174290505,1174290505,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.469820,https://www.openstreetmap.org/way/1174290505,-20.073028574416412,57.53868608031108
way/1215227993,1215227993,way,Mauritius,plant,Missing source tag,none,"tags: {'landuse': 'industrial', 'name': 'St Paul Admirality Sub-Station', 'operator': 'éléctricité', 'power': 'plant'}",2026-07-01 01:19:36.469978,https://www.openstreetmap.org/way/1215227993,-20.29543282804213,57.49936211971991
way/1238899907,1238899907,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.470176,https://www.openstreetmap.org/way/1238899907,-20.06664950233951,57.597705239233505
way/1293647140,1293647140,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.470360,https://www.openstreetmap.org/way/1293647140,-20.085828457915078,57.58488110635095
way/1337696955,1337696955,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.470533,https://www.openstreetmap.org/way/1337696955,-20.261250134559802,57.77097242153677
way/1337696956,1337696956,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.470786,https://www.openstreetmap.org/way/1337696956,-20.23151100699091,57.70395340894411
way/1337696957,1337696957,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.470950,https://www.openstreetmap.org/way/1337696957,-20.22945237178517,57.70063668468323
way/1337696958,1337696958,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.471109,https://www.openstreetmap.org/way/1337696958,-20.227124268987353,57.69873196123432
way/1337696959,1337696959,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.471267,https://www.openstreetmap.org/way/1337696959,-20.228301752729333,57.703259617958885
way/1347108048,1347108048,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.471448,https://www.openstreetmap.org/way/1347108048,-20.073596302409992,57.53732089259249
way/1347108049,1347108049,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.471663,https://www.openstreetmap.org/way/1347108049,-20.07467015324631,57.54022035030696
way/1375524219,1375524219,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.471854,https://www.openstreetmap.org/way/1375524219,-20.159654,57.49468044999999
way/1375524220,1375524220,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.472015,https://www.openstreetmap.org/way/1375524220,-20.15958345993779,57.49481553991536
way/1375524221,1375524221,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.472172,https://www.openstreetmap.org/way/1375524221,-20.15951813017757,57.494913975869075
way/1470189528,1470189528,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.472842,https://www.openstreetmap.org/way/1470189528,-20.355130504686315,57.46845110612901
way/1474894338,1474894338,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.473654,https://www.openstreetmap.org/way/1474894338,-20.35797066820859,57.47192499882532
way/1474894339,1474894339,way,Mauritius,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:19:36.474124,https://www.openstreetmap.org/way/1474894339,-20.359607678442927,57.47011198739807
way/326324219,326324219,way,Mozambique,plant,Missing output tag,none,"tags: {'landuse': 'industrial', 'name': 'Aggreko', 'plant:source': 'diesel', 'power': 'plant'}",2026-07-01 01:27:38.316075,https://www.openstreetmap.org/way/326324219,-14.534104806873842,40.628133368766356
way/1293802550,1293802550,way,Mozambique,plant,Capacity regex no match,200kWp,Tag 'plant:output:electricity' has value '200kWp' which could not be parsed,2026-07-01 01:27:38.323448,https://www.openstreetmap.org/way/1293802550,-11.312136792574012,39.30978220548156
way/1393750407,1393750407,way,Mozambique,plant,Missing output tag,none,"tags: {'plant:source': 'hydro', 'power': 'plant'}",2026-07-01 01:27:38.324450,https://www.openstreetmap.org/way/1393750407,-25.218725304654836,32.134259097645696
way/290863936,290863936,way,Madagascar,plant,Missing source tag,none,tags: {'power': 'plant'},2026-07-01 01:34:50.531553,https://www.openstreetmap.org/way/290863936,-16.604186454061004,44.45532709495133
way/506145670,506145670,way,Madagascar,plant,Missing output tag,none,"tags: {'associated_river': 'Vohitra', 'capacity': '0.0 (million m^3)', 'country': 'MG', 'height': '10.0', 'name': ""Barrage d'Andekaleka"", 'note': 'We are in the process of identifying emergency preparedness plans and contact information for this location. If you have this information please contact hydro@climatecentre.org', 'plant:source': 'hydro', 'power': 'plant', 'start_date': '1982', 'waterway': 'dam', 'wikidata': 'Q16247139'}",2026-07-01 01:34:50.532427,https://www.openstreetmap.org/way/506145670,-18.79402321989764,48.619102654714276
way/548119582,548119582,way,Madagascar,plant,Missing source tag,none,"tags: {'landuse': 'industrial', 'name': 'CMS Jirama', 'operator': 'JIRAMA', 'power': 'plant'}",2026-07-01 01:34:50.532815,https://www.openstreetmap.org/way/548119582,-15.724780761124304,46.316475768575984
way/722566009,722566009,way,Madagascar,plant,Missing output tag,none,"tags: {'plant:source': 'hydro', 'power': 'plant', 'waterway': 'dam', 'wikidata': 'Q16894585'}",2026-07-01 01:34:50.534863,https://www.openstreetmap.org/way/722566009,-18.92129272223422,47.92945105082446
way/818757868,818757868,way,Madagascar,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:34:50.535093,https://www.openstreetmap.org/way/818757868,-25.006397926699698,46.87579503768824
way/857377496,857377496,way,Madagascar,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:34:50.535382,https://www.openstreetmap.org/way/857377496,-18.93113128969894,47.59898556642265
way/857377497,857377497,way,Madagascar,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:34:50.535580,https://www.openstreetmap.org/way/857377497,-18.934893238885312,47.599758821635525
way/857377498,857377498,way,Madagascar,plant,Missing output tag,none,"tags: {'plant:method': 'combustion', 'plant:source': 'oil', 'power': 'plant'}",2026-07-01 01:34:50.535880,https://www.openstreetmap.org/way/857377498,-18.929652695128574,47.59859109767055
way/1100906539,1100906539,way,Madagascar,plant,Missing output tag,none,"tags: {'landuse': 'industrial', 'name': 'Ambatovy Nickel power station', 'plant:source': 'coal', 'power': 'plant'}",2026-07-01 01:34:50.536305,https://www.openstreetmap.org/way/1100906539,-18.197986087157087,49.35972651693548
way/1239497117,1239497117,way,Madagascar,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:34:50.536883,https://www.openstreetmap.org/way/1239497117,-22.8602413824145,45.78765176556236
way/1352909430,1352909430,way,Madagascar,plant,Missing output tag,none,"tags: {'name': 'Farahantsana', 'plant:source': 'hydro', 'power': 'plant', 'waterway': 'weir'}",2026-07-01 01:34:50.538332,https://www.openstreetmap.org/way/1352909430,-18.783212745631506,47.27162641079745
way/1352911376,1352911376,way,Madagascar,plant,Missing output tag,none,"tags: {'landuse': 'industrial', 'plant:method': 'run-of-the-river', 'plant:source': 'hydro', 'power': 'plant'}",2026-07-01 01:34:50.538683,https://www.openstreetmap.org/way/1352911376,-18.779752986340842,47.259202621268706
way/1380284278,1380284278,way,Madagascar,plant,Missing source tag,none,"tags: {'name': 'Centrale thermique JIRAMA', 'operator': 'Jirama', 'operator:wikidata': 'Q17092876', 'plant:method': 'combustion', 'plant:output:electricity': '9 MW', 'power': 'plant'}",2026-07-01 01:34:50.539159,https://www.openstreetmap.org/way/1380284278,-23.36409291112215,43.71583216677083
way/1424446467,1424446467,way,Madagascar,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:34:50.539707,https://www.openstreetmap.org/way/1424446467,-14.290369884509651,50.11826977180954
way/1424446771,1424446771,way,Madagascar,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:34:50.540020,https://www.openstreetmap.org/way/1424446771,-25.001313273534365,46.8039674745363
way/1424447923,1424447923,way,Madagascar,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:34:50.540201,https://www.openstreetmap.org/way/1424447923,-12.270614872490599,49.359449001378046
way/1424448594,1424448594,way,Madagascar,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:34:50.540384,https://www.openstreetmap.org/way/1424448594,-17.82813387576144,48.40234785619805
way/1424448685,1424448685,way,Madagascar,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:34:50.540726,https://www.openstreetmap.org/way/1424448685,-23.999938809387782,45.120885785280706
way/1424448715,1424448715,way,Madagascar,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:34:50.540983,https://www.openstreetmap.org/way/1424448715,-14.850971546928932,50.25345396341032
way/1451320499,1451320499,way,Madagascar,plant,Missing output tag,none,"tags: {'plant:source': 'solar', 'power': 'plant'}",2026-07-01 01:34:50.541202,https://www.openstreetmap.org/way/1451320499,-18.879294812806577,47.50984718175443
way/1454805162,1454805162,way,Madagascar,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:34:50.541444,https://www.openstreetmap.org/way/1454805162,-19.93994556154131,47.05444684133171
way/1494315326,1494315326,way,Madagascar,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 01:34:50.541631,https://www.openstreetmap.org/way/1494315326,-17.708715828346097,49.509945021991555
relation/12641421,12641421,relation,Somalia,plant,Missing output tag,none,"tags: {'landuse': 'industrial', 'plant:method': 'photovoltaic', 'plant:source': 'solar', 'power': 'plant', 'type': 'multipolygon'}",2026-07-01 02:05:19.097420,https://www.openstreetmap.org/relation/12641421,2.1467405396535915,45.32403033736337
relation/12699922,12699922,relation,Somalia,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 02:05:19.099248,https://www.openstreetmap.org/relation/12699922,2.1073960654711152,45.3189137196635
relation/12842337,12842337,relation,Somalia,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 02:05:19.101588,https://www.openstreetmap.org/relation/12842337,2.120503393509104,45.23538837706508
way/928881115,928881115,way,Somalia,plant,Missing source tag,none,"tags: {'landuse': 'industrial', 'name': 'Enee', 'power': 'plant'}",2026-07-01 02:05:19.102886,https://www.openstreetmap.org/way/928881115,11.28218491586266,49.175908338584975
way/955582285,955582285,way,Somalia,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 02:05:19.103104,https://www.openstreetmap.org/way/955582285,9.618088514445581,43.343638623580816
way/1099005893,1099005893,way,Somalia,plant,Missing output tag,none,"tags: {'operator': 'Genius Watter', 'plant:method': 'photovoltaic', 'plant:output:desalinated_water': 'yes', 'plant:source': 'solar', 'power': 'plant'}",2026-07-01 02:05:19.103472,https://www.openstreetmap.org/way/1099005893,8.955779765062411,46.4095043681788
way/1144299755,1144299755,way,Somalia,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 02:05:19.103796,https://www.openstreetmap.org/way/1144299755,2.119038486002428,45.29249046059914
way/1148400143,1148400143,way,Somalia,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 02:05:19.104010,https://www.openstreetmap.org/way/1148400143,11.261113364754467,49.17791867204853
way/1300096998,1300096998,way,Somalia,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 02:05:19.104198,https://www.openstreetmap.org/way/1300096998,3.1069630456510193,43.63693203229083
way/1300098357,1300098357,way,Somalia,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 02:05:19.104364,https://www.openstreetmap.org/way/1300098357,9.549019357770664,44.09209263099622
way/1300099151,1300099151,way,Somalia,plant,Capacity placeholder value,yes,Tag 'plant:output:electricity' contains placeholder value 'yes' instead of actual capacity,2026-07-01 02:05:19.104529,https://www.openstreetmap.org/way/1300099151,8.519681036396902,47.3168511613726
